rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,product_title,product_description
5,Great set of 7 eyelash styles,"Very nice set of 7 different eyelash styles, well crafted and exceptionally natural appearing, unable to tell they are not real.  Very soft fiber but hold thecshapecwell through many uses and have not needed more then basis maintenance to stay looking new.  Great way to try different styles you are not sure of how they will look on you and presented in a easy way to see the differences",B07T18M68C,B07T18M68C,AFODL3VAKGTBOWDCE27ISM2RQTFA,1.58E+12,0,TRUE,"False Eyelashes 7 Styles - Professional Reusable Face Eyelashes for All Eyes, Natural Thick Hand-Made 3D Faux Mink Eyelashes with Free Precision Eyelashes Clip for a Beautiful Makeup Look (7 Pairs)",[]
5,Super cute and realistic,[[VIDEOID:c805a9059731ecf3036aae24fc6dae0d]] Used these for a tumbler. It came out great! I love that there are different sizes and types of bees and the images are so clear no matter the size. I was able to layer them on top of flowers and they are so lifelike.,B07MYF66BR,B07MYF66BR,AFBXATWBNC4YX3ZKTWPSEYIJ7MEQ,1.60E+12,0,TRUE,WYUEN 12 PCS/lot Bee Animal Temporary Tattoo Sticker for Kids Children Fashion Body Art Boy Waterproof Hand Fake Tatoo 9.8X6cm FW12-35,[]
1,Damaged product + user error= not for me,"I was super excited to wear these. I’ve worn lashes before, usually around Halloween, but this was for a special night out with the hubby in my birthday. I opened the box only to find the lashes had actual small magnets on them. They both stuck to the packaging and took forever to peel off. Two magnets weren’t even attached to one of the lashes, but we’re attached to the box. I did try them out but ended up not using them. On my trial run, the one that was missing a couple magnets wouldn’t stay on well, and the other one just felt bulky. The one with all the magnets did stay on! So if you’re used to wearing them it may be something to try.<br /><br />Now, I will admit I’m not a typical lash wearer. I can feel when I’m wearing mascara and eyeliner. I just don’t wear much makeup aside from bronzer and eyeliner. I’m also no stranger to getting dolled up and going a full night at a party in lashes either. These were just very disappointing.",B07RX6ZVTW,B07RX6ZVTW,AFBXATWBNC4YX3ZKTWPSEYIJ7MEQ,1.57E+12,0,TRUE,"2019 New Magnetic Eyeliner Kit, Magnetic Eyeliner With Magnetic Eyelashes, Ultra-Thin Reusable and Handmade 5 Magnet Eyelashes False Fake Lashes with Eyelash Tweezers [No Glue] (Rose Gold)",[]
1,Bad,It gave me a really bad reaction<br />I’m really unhappy with this product I would like my money back,B07K6YKC4J,B07K6YKC4J,AGANLWEINASVE2SGTNBJK5RLAZLQ,1.56E+12,0,TRUE,Brazilian Keratin Hair Treatment by Calily Life Professional Grade Blowout Straightening Serum Infused with a Keratin-rich Blend of Proteins and Luxurious Fragrance - 250ml,"['Brazilian Keratin Treatment by Calily Life original formula is designed to straighten and smooth your hair with long lasting results. These fast and amazing results will leave your hair fresh, flexible, and soft with a naturally vibrant shine. Why spend your money at the Salon on expensive Keratin treatments? Using the Calily Life Keratin Treatment at home is fast, easy, and long lasting. Brazilian Keratin Hair Treatment by Calily Life contains high grade proteins and acid complexes for powerful moisture binding for healthy and shiny hair. Please read all instructions and warnings prior to buying and using this product. Always wear gloves and work in a well ventilated area when using the Brazilian Keratin Treatment by Calily Life. Brazilian Keratin Hair Treatment by Calily Life 8.45oz: -Chelly Superior Brazilian Keratin -Infused with Chocolate -Rich in Wheat Germ Oil -Cruelty-free/No Animal Testing. -Made in U.S.A. About Calily Life: In a world of too many choices, the decision making process can be tough, but we’re here to offer you one simple solution for your wellness needs: Calily Life. It can be a challenge to find personal care products you can trust, and that’s why we at Calily Life have created products with your wellness as our number one priority. This means: we source only the purest ingredients and combine them safely without the use of hazardous chemicals. Our commitment to using organic plants and minerals insures not only your increased well being, but the planet’s too. We believe that what you put on your body should be made with integrity and be just as healthy as what you put inside of it. Our commitments: Organic ingredients Therapeutic essential oils No harsh chemicals Traditional remedies, modern science Safe, healthy and reliable We are devoted to creating traditional personal care remedies for a modern life that not only enhance your well being, but do so using natural, therapeutic ingredients that you can trust — from head to toe.']"
5,Great Shampoo,"I really like how this product works for my hair. I haven’t been able to find it locally. It is part of a 2-step process with recommendations to use number 1 first which is the condition then shampoo. I don’t do that, I shampoo first.",B07G4QSGFH,B07G4QSGFH,AEN4FYENSVGQMXJKLBIPKWTZDSQA,1.61E+12,0,TRUE,Tresemme Pro Collection Shampoo - Beauty-Full Volume Reverse System - Step 2 - Net Wt. 22 FL OZ (650 mL) Per Bottle - Pack of 2 Bottles,[]
4,Great drying aid for brushes,This fits my needs perfectly. I have a ton of makeup brushes and this helps keep them in place when drying and speeds up the time before I can use them again. Easy to assemble and the slots are flexible enough to fit multiple different sizes.,B0171UQIUW,B0171UQIUW,AGMSODYF42TDQJ5AOYQXDOBYYKGQ,1.57E+12,0,TRUE,Akago 28 Hole Makeup Brush Tree Holder Organizer Folding Collapsible Air Drying Tower Brush Dryer,[]
3,Meh,"Nice variety, but were awkward to wear. The “bunny ears” are a weird length and just not cute in the hair. A return from me.",B07W4T5691,B07W4T5691,AGMSODYF42TDQJ5AOYQXDOBYYKGQ,1.57E+12,0,TRUE,"TOBATOBA 18 Pack Hair Scrunchies Rabbit Bunny Ear Bow Bowknot Scrunchie Chiffon Scrunchy Bobbles Elastic Hair Ties Bands Ponytail Holder,18 Colors",[]
4,Color should be lighter to be labeled blonde,I wish blonde meant blonde..not kinda blonde or light brown.,B01DAL3LSI,B01DAL3LSI,AF2WB345BEANI5LOLX234C7XAP2Q,1.50E+12,1,TRUE,Ardell Brow Pomade - Blonde Brow - 0.11ozBCS_BZ,[]
4,Needed these,"The first one I used broke within 3 weeks of continuous use. On the second one, which I have used for 2 weeks and is still going strong.",B07B8X8K9F,B07B8X8K9F,AFMHDUZVLAEUSSSLMC6J4FKEZZDA,1.64E+12,0,TRUE,"6 Pieces Hair Claw Clips Plastic Women Hair Claw Clamps Hairpin (S, Brown)",[]
5,Amazing,Amazing,B0811S3MZ2,B0811S3MZ2,AESX3TKSL2AGNMETSH6KXNCMYQ7Q,1.63E+12,0,TRUE,"MUSELASH 5 Pairs Upgraded Magnetic Eyelashes Magnetic Eyeliner and Eyelashes Kit,Reusable 3D Magnetic Eyelashes and Strong Magnetic Lashes Set,5 Styles Soft Eyelashes with Professional Tweezers",[]
5,Fine,Fine,B01I20S3TO,B01I20S3TO,AHIHXYTASW6SZM7WNSU4MNPA3DXQ,1.60E+12,0,TRUE,"Coral Safe Natural Aloe Vera Gel - Biodegradable and Reef Friendly, 8 fl Oz",[]
3,Great,"Heats up good, love the lights when it’s on. Only thing is that, the beads provided were all not the same quantities. Some bags were less, and it sucks. The bags that were opened and had less, I just discarded due to the fact that it seemed unsanitary. So with that, I was only left with one bag to use.",B08CV37NMS,B08CV37NMS,AGDLMB4FHI2UB6GV6ZUEF4YXZ4YA,1.66E+12,0,TRUE,"LUOLLOVE Waxing Kit Hair Removal Includes 1 Mini Wax Warmer, 4 Flavors Hard Wax Beans and 20 Waxing Spatulas, Wax Kit for Men Women Full Body Waxing at Home",[]
5,Very pretty.,Nice assortment.,B095BR8LSZ,B095BR8LSZ,AFSMHZJ64NYUBLRV23P44JL756IA,1.64E+12,0,TRUE,"Crystal Rhinestones for Nails Set 4900Pcs,Round & Multi-Shape Glass Nail Decorations, Nail Art Accessories Flat Back Gems White Diamonds Clear Crystal,with Wax Pen and Tweezers",[]
5,Favorite stuff,Smells good and feels good. Love the little mirror on the end.,B00RPQHANC,B00RPQHANC,AH256D5PKQOL2T766Q7XP53IKFZQ,1.65E+12,1,TRUE,"2 Pk Blistex Lip Vibrance Lip Protectant, ( Build-in Mirror)",[]
1,Don't buy,Hard to use. I got too aggravated.,B085XW1PGR,B085XW1PGR,AH256D5PKQOL2T766Q7XP53IKFZQ,1.64E+12,0,TRUE,"1200 Pieces Face Gems Eyes Jewels for Makeup Rhinestone + 5 Pack Double Ended Art Dotting Tool, Flatback Rhinestone Colored Eye Gems Crystal for Nail Art Body Hair Eye Makeup Crafts Decoration",[]
2,Waste of money,Too expensive just to not stay on your eyes. Pretty color though,B097B66W4H,B097B66W4H,AH256D5PKQOL2T766Q7XP53IKFZQ,1.63E+12,2,TRUE,Bowitzki Multi Chrome Eyeshadow Multichrome Eye Shadow Gel Makeup Multi-chrome Creme Longer Lasting No Creasing Shimmer Color Chameleon - galaxy,[]
5,Good,Helps,B08C9T688H,B08C9T688H,AH256D5PKQOL2T766Q7XP53IKFZQ,1.62E+12,0,TRUE,"Cooling Towels, 4 Pack 40â€ x 12â€  Scalp Massager, Original Soft",[]
5,Excellent!,"Will buy again! Allergies avoided by use of pure soap. Gentle on the whole body. No junk chemicals, just glycerin to make you clean.<br />Highly recommend for people with sensitive skin, or anyone else for that matter!",B01I6T83QE,B01I6T83QE,AHXSCEKFVQRNVZHQFVAD6XKVIO5A,1.64E+12,0,TRUE,Lot of 12 Pears Bar Soap Bath All Natural Original Glycerine Transparent 3.5 Oz,[]
5,Good,Good quality,B07QFVVGDX,B07QFVVGDX,AFOZSPY26TTCWT22DK2NFWMG53IQ,1.58E+12,1,TRUE,VIccoo Baby Bellyband Soft Blend Cotton Adjustable Navel Protector Infant Born Belts,"['100% brand new and high quality  Features: High quality of materials. Protecting babies from catching a cold when sleeping. Soft blend cotton will be more comfortable. Wearproof and breathable. Can be adjustable with a sticker. Non-slip and durable. Thickened design will be more effective and warm. 1 pc of baby bellyband only,other accessories demo in the picture are not included!  Specification: Material: Blend Cotton Color: Random delivery,if you buy more than one,then the color you received will be the same or different colors. Dimensions: 13x56cm/5.12x22.05"" Weight: 33g Quantity: 1 Pc', 'Note:1.Please allow 1-3cm error due to manual measurement. pls make sure you do not mind before you bid.  2.Due to the difference between different monitors, the picture may not reflect the actual color of the item. Thank you!  Package includes(without retail package): 1 x Baby Bellyband']"
1,Used Used used wig!!!!!,This was my second wig from this company.the first was beautiful!!!!! So I ordered a second as back up. WOW. Second wig was used. Bad dye job must have ruined hair. Plus the bag had been torn open one wig cap was gone. Washed hair. Sink full of black dye.loads of split ends. Want to reorder but want nice wig like the first.,B078Z6MGVW,B078Z6MGVW,AF2VA4ZR2WJ3KZMTMUDMHJPQUYBQ,1.55E+12,1,TRUE,Fanshow Brazilian Virgin Hair Glueless Short Bob Wig Straight Middle Part Machine Made Human Hair Wigs 12inch,[]
4,Four Stars,Best I can find for my old Braun shaver. Works well on a light beard.,B000GBMYC0,B000GBMYC0,AENA5NRPN4ANLIYX4XEPHUUKMBRA,1.46E+12,0,TRUE,"Braun 8000 360 Complete Foil/Cutter Block for Models 8995, 8985, 8975","['To bring back 100% shaving performance, replace your foil and cutterblock every 18 months. Change both parts at the same time for a closer shave with less skin irritation. This foil and cutterblock is for 360 Complete models 8995, 8985 and 8975.']"
5,Good product,Good product I use it for creams,B083V9742F,B083V9742F,AEWKSROSZOS7CLR366YHTQZQPDJQ,1.59E+12,0,TRUE,"Hansi Naturals Cocoa Butter 100% Fresh (1 LB) Chunks for Creams, Cosmetics or Chocolate","['Hansi Naturals Cocoa Butter 100% Fresh (1 LB) Chunks for Creams, Cosmetics or Chocolate']"
5,Very pleased,Perfect for the completion for my daughter’s cosplay character.,B088PNRNFP,B088PNRNFP,AFDH55CC5QQFIPHE3V343CI2Q3OA,1.61E+12,0,TRUE,New Anime Cosplay Prop Pink Hair Wigs Hair accessories Hair Clips (only hairpin),['Condition : New Brand & High Quality Package Include : 1pair Hairpin is FRP Material；Ball is ABS Material']
5,No regret,Great value,B07HMV59LX,B07HMV59LX,AGHX4BJM7PI5CQU5IS3T4SLF44WA,1.56E+12,0,TRUE,Cool2day Short Lace Front Human Hair Wigs Brazilian Remy Hair Bob Wig with Pre Plucked Hairline with Baby Hair 4x4 Lace Front Wigs (12 inch 150% Density),[]
2,Does not moisturize,I am disappointed. I wanted something to moisturize my hands and this felt like I was rubbing my hands with water.,B07Z5M1GJ7,B07Z5M1GJ7,AFMY3NMXTQ3H7BAWWAA5YRP6L56Q,1.58E+12,0,TRUE,"Hand Cream,Anti Aging Hand Cream,Hand Moisturizing Cream for Dry Cracked Hands, Non-greasy,Travel Gift Set for Men And Women -6 x 30ml",[]
3,Okay,These are very pretty but they are too soft and don't do a great job at removing nail dust.,B072KGXRV4,B072KGXRV4,AFMY3NMXTQ3H7BAWWAA5YRP6L56Q,1.58E+12,2,TRUE,"eBoot 2 Pieces Soft Nail Art Dust Remover Powder Brush Cleaner for Acrylic and Makeup Powder Blush Brushes (Pink, Purple)",[]
5,otherwise it's great,You need to bend it to your head so it doesn't hurt,B07YLKWNX3,B07YLKWNX3,AEHNQ4Y5YENNV2EVPMUVUBUJRWRQ,1.60E+12,0,TRUE,"XINGZHE Mens Hair Bands, Metal Headbands for Men Hair Band Women Sports Headband Men's Hair Band for Women's Hair Hoop Fashion Ties With Teeth Unisex Black Spring Adjustable Non Slip Outdoors Hairband Accessories Yoga",[]
5,😁,Everything about it is great,B079NV9PBG,B079NV9PBG,AEHNQ4Y5YENNV2EVPMUVUBUJRWRQ,1.59E+12,0,TRUE,"Yes To Face Wipes for Women and Men, Sensitive Facial Cleansing Wipes for use as a Make Up Remover, Cleaning, Soothing, Cucumbers Aloe Vera (Pack of 2)","[""Yes To Cucumbers Hypoallergenic Facial Wipes gently remove dirt, sweat and makeup (eye makeup too!) without the need to rinse. Whether you're out and about, going for a run, or having a late night, these wipes make it a snap to refresh on-the-go. Packed with green superfoods these all-natural, biodegradable wipes naturally refresh and rejuvenate all-in-one. Stay gorgeous, and go from zero to clean in seconds! Snap up the lid and snatch out a towelette! Gently glide across your face and neck. Feel refreshed? You should- your skin is clean, revitalized and nourished- in just a snap! These 95% natural, oil-free, non-comedogenic, hypoallergenic wipes are made with compostable, FSC certified fabric. They are petroleum free, SLS free, paraben free, and cruelty-free. Say Yes to Cucumbers Hypoallergenic Facial Wipes! These 2 pack wipes are specifically sold by the manfucaturer. We can&rsquo. INGREDIENTS Water, Glycerin, Cucumis Sativas (Cucumber) Extract, Aloe Barbadensis (Aloe) Extract, Camellia Sinensis (Green Tea) Extract, Sodium Chloride (Sea Salt), Carpylyl/Capryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Polyglyceryl-4 Caprate, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Citric Acid, Phenoxyethanol, Fragrance.""]"
3,Nice brow pencil,From the 3 pens only one color is useful. The ink color is pretty shocking dark. So chose carefully. The color lasts all day but not 24 hrs,B08FX4KB5F,B08FX4KB5F,AGODDYD7BRK4VQDIUOFVUD742UDQ,1.62E+12,1,TRUE,"Eyebrow Tattoo Pen,Microblading Eyebrow Pen,Waterproof Tattoo Eyebrow Pencil,Microblading Eyebrow Pencil,Creates Natural Looking Eyebrows Effortlessly and Stays on All Day 3PCS",[]
3,Not very impressed...,"So I was really hoping this would EASILY remove eye make-up.  Well it does remove it, but not so easily.  If I apply it to a dry face and I leave it on about 30 seconds and then rub it in with my fingers - and then rinse really well  - then it works pretty well.  But you must let it sit and then rub it in (especially for mascara) - and I don't even use the waterproof kind. I also don't like that it is an oil.  I like nutrogena's natural cleanser and make-up remover much better, but couldn't find it online this time.",B00U2VQZC4,B00U2VQZC4,AEGYDE2LLHDLENE7HVHJRPRWFM6Q,1.57E+12,0,TRUE,"Neutrogena Ultra Light Facial Cleansing Oil & Makeup Remover, Non-Comedogenic Face Oil Cleanser to Remove Dirt, Oil, Makeup & Waterproof Mascara, 4 fl. oz","[""Remove makeup- even waterproof mascara- as well as dirt and oil from your skin with Neutrogena Ultra Light Cleansing Oil. This one-step facial cleansing and makeup remover oil completely cleans skin with a blend of fine oils that act like a magnet to effortlessly and effectively extract oil and impurities. Our oil face cleanser rinses clean with no greasy residue, leaving your skin feeling soft and healthy every day. The lightweight non-comedogenic formula won't clog pores and has been clinically tested by dermatologists.""]"
